loan_status,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
0,29.0,0,4,108843.0,2,3,2400.0,2,13.49,0.02,9.0,612,0
0,23.0,0,0,96969.0,2,3,20000.0,5,14.30,0.21,4.0,608,1
0,25.0,1,0,65667.0,4,0,5100.0,0,9.62,0.08,4.0,650,0
0,32.0,1,3,53892.0,11,0,5500.0,5,10.31,0.10,9.0,548,1
1,26.0,1,1,19116.0,8,3,4375.0,0,12.69,0.23,4.0,645,0
0,26.0,1,3,59668.0,7,3,3000.0,4,12.21,0.05,5.0,628,0
0,26.0,0,4,96814.0,2,0,15000.0,2,16.07,0.15,2.0,630,0
0,25.0,1,0,39927.0,1,3,7175.0,3,9.14,0.18,4.0,600,1
1,22.0,0,0,34637.0,0,3,1000.0,4,10.25,0.03,3.0,582,0
1,25.0,1,3,24048.0,4,3,3800.0,0,14.35,0.16,4.0,600,0
1,24.0,1,0,44562.0,0,0,4000.0,3,15.23,0.09,3.0,628,0
0,34.0,0,1,32642.0,11,0,3600.0,3,9.88,0.11,9.0,699,0
1,27.0,1,1,76515.0,0,3,12000.0,3,15.95,0.16,9.0,602,0
1,43.0,1,4,60933.0,21,3,18000.0,4,14.35,0.30,16.0,705,0
0,22.0,1,4,96861.0,1,0,1500.0,0,10.37,0.02,4.0,661,0
0,22.0,1,0,52202.0,0,3,7500.0,1,7.90,0.14,2.0,635,1
1,23.0,0,3,19622.0,0,3,1200.0,5,14.91,0.06,4.0,626,0
0,22.0,1,0,44819.0,0,3,6000.0,1,11.86,0.13,4.0,683,1
0,24.0,1,0,45201.0,1,0,10000.0,3,10.99,0.22,3.0,565,1
0,23.0,1,4,127106.0,2,0,12000.0,5,8.51,0.09,4.0,591,1
0,27.0,0,1,91030.0,6,3,14000.0,1,9.63,0.15,5.0,660,0
0,23.0,0,0,32193.0,1,3,4000.0,1,11.01,0.12,4.0,636,0
0,24.0,0,1,34463.0,1,3,4190.0,4,14.75,0.12,4.0,552,1
1,24.0,1,3,65905.0,0,3,4500.0,3,8.51,0.07,3.0,619,0
0,23.0,1,3,173511.0,0,3,24250.0,1,11.83,0.14,3.0,631,1
0,31.0,0,4,77821.0,7,0,6474.0,3,7.55,0.08,7.0,598,1
0,23.0,0,1,39300.0,0,3,7500.0,3,13.03,0.19,3.0,612,1
0,23.0,0,1,109410.0,4,0,21000.0,5,7.49,0.19,4.0,677,1
0,21.0,1,4,63326.0,0,3,1500.0,1,11.99,0.02,3.0,711,1
0,26.0,1,3,36914.0,3,3,5000.0,3,11.01,0.14,2.0,665,0
1,34.0,1,3,19575.0,10,2,3800.0,5,7.49,0.19,9.0,595,0
1,22.0,0,3,24639.0,0,3,7750.0,3,14.83,0.31,4.0,550,0
0,24.0,1,0,54760.0,2,0,4000.0,4,11.01,0.07,2.0,680,1
0,35.0,1,3,79683.0,12,3,19000.0,2,11.14,0.24,7.0,614,1
0,45.0,1,4,57093.0,22,0,7500.0,1,6.72,0.13,12.0,694,1
0,48.0,0,2,100658.0,20,3,12000.0,5,10.99,0.12,17.0,729,0
0,23.0,1,1,121002.0,0,3,5000.0,4,8.49,0.04,3.0,573,1
0,26.0,1,3,242034.0,3,0,13965.0,5,7.93,0.06,5.0,620,0
0,20.0,1,3,139716.0,0,0,9625.0,0,10.74,0.07,3.0,624,1
0,23.0,0,4,169638.0,4,0,12000.0,4,8.49,0.07,3.0,700,1
0,29.0,1,1,38785.0,3,3,4293.0,0,9.96,0.11,6.0,595,1
0,24.0,0,4,48385.0,3,2,1325.0,4,6.62,0.03,2.0,690,1
0,27.0,1,1,61086.0,1,0,12000.0,5,9.32,0.20,8.0,665,1
0,28.0,1,0,32186.0,7,3,2500.0,2,12.75,0.08,7.0,667,1
1,31.0,1,1,44020.0,8,3,13000.0,2,20.00,0.30,5.0,612,0
0,30.0,1,4,74306.0,6,2,9000.0,5,11.08,0.12,6.0,663,1
0,23.0,1,1,144676.0,1,0,10000.0,1,7.51,0.07,3.0,582,1
0,22.0,0,3,102986.0,2,0,5000.0,1,12.61,0.05,2.0,656,1
1,31.0,1,4,75707.0,3,3,3600.0,3,15.95,0.05,9.0,716,0
0,22.0,1,0,66854.0,2,3,2500.0,1,14.35,0.04,4.0,696,0
0,35.0,1,4,185611.0,14,0,24000.0,2,7.90,0.13,10.0,607,1
0,24.0,0,1,31144.0,6,3,4000.0,4,9.45,0.13,3.0,648,1
0,35.0,1,1,68392.0,15,3,10000.0,1,12.42,0.15,5.0,619,1
1,32.0,0,0,66146.0,8,3,20000.0,3,10.96,0.30,7.0,707,0
0,22.0,1,4,55990.0,0,3,11000.0,4,7.49,0.20,4.0,600,0
0,29.0,0,4,63555.0,8,3,4500.0,4,9.91,0.07,10.0,609,1
1,27.0,1,3,27386.0,3,3,6500.0,5,16.35,0.24,7.0,683,0
0,25.0,0,1,148934.0,5,3,12000.0,1,9.63,0.08,2.0,700,1
0,27.0,0,1,46949.0,4,3,5000.0,3,9.63,0.11,10.0,662,0
0,22.0,0,0,27520.0,1,3,2000.0,5,7.29,0.07,3.0,604,0
0,25.0,1,4,115940.0,3,3,17500.0,2,11.71,0.15,2.0,622,1
0,27.0,0,0,84899.0,1,3,2200.0,2,10.74,0.03,8.0,669,0
0,25.0,0,3,20868.0,0,3,1500.0,3,6.91,0.07,4.0,574,1
1,23.0,1,1,54744.0,2,3,19600.0,1,9.91,0.36,2.0,634,0
1,24.0,1,0,51985.0,3,3,16000.0,5,11.71,0.31,3.0,551,0
0,25.0,1,4,122181.0,2,0,17000.0,1,11.71,0.14,3.0,585,0
0,22.0,0,0,77569.0,1,0,6625.0,0,6.62,0.09,2.0,649,1
0,24.0,1,3,91288.0,0,0,5500.0,4,11.86,0.06,4.0,545,0
0,26.0,0,1,141401.0,4,2,7200.0,5,10.74,0.05,4.0,658,1
0,22.0,0,3,45203.0,4,3,7500.0,1,14.84,0.17,3.0,596,0
0,37.0,0,3,48504.0,14,3,11500.0,4,13.48,0.24,15.0,658,1
0,23.0,1,1,66788.0,0,3,4000.0,3,9.32,0.06,3.0,628,1
1,22.0,1,0,15307.0,0,3,4146.0,3,13.57,0.27,4.0,661,0
0,25.0,0,1,82575.0,6,3,10800.0,5,10.74,0.13,2.0,649,1
0,29.0,1,1,49954.0,9,3,2700.0,5,11.71,0.05,7.0,685,1
0,35.0,0,1,241095.0,9,0,3007.0,4,7.30,0.01,10.0,611,1
0,27.0,1,0,64266.0,5,3,4000.0,5,17.39,0.06,7.0,658,1
1,26.0,1,1,38663.0,3,3,2464.0,2,16.67,0.06,5.0,604,0
1,24.0,1,4,66135.0,1,3,35000.0,3,14.27,0.53,4.0,586,0
0,37.0,0,0,37133.0,14,3,8875.0,1,10.59,0.24,11.0,676,1
0,23.0,1,3,90990.0,0,0,14400.0,5,6.03,0.16,4.0,670,1
0,25.0,0,4,57554.0,5,3,8500.0,5,10.56,0.15,4.0,688,1
0,26.0,1,1,117297.0,4,3,21000.0,1,11.01,0.18,3.0,570,1
1,27.0,1,0,29844.0,9,3,10000.0,3,13.23,0.34,8.0,558,0
0,37.0,1,0,68620.0,16,0,15879.0,5,8.50,0.23,12.0,595,1
0,25.0,1,1,73949.0,4,0,15000.0,2,14.65,0.20,3.0,666,1
1,25.0,1,3,87409.0,0,0,10000.0,0,14.27,0.11,3.0,521,0
1,34.0,1,4,55599.0,11,3,23500.0,4,11.36,0.42,9.0,723,0
1,27.0,1,0,90527.0,1,0,10000.0,5,14.82,0.11,4.0,655,0
1,33.0,1,3,65676.0,8,3,1457.0,0,14.69,0.02,9.0,567,0
0,30.0,0,0,51285.0,5,3,5000.0,3,11.01,0.10,7.0,629,0
0,23.0,0,0,145011.0,1,3,12000.0,1,11.71,0.08,4.0,612,1
0,22.0,0,0,67734.0,1,0,6000.0,3,7.88,0.09,4.0,632,1
0,23.0,0,0,210720.0,2,0,7200.0,1,8.38,0.03,3.0,624,1
0,28.0,1,1,148326.0,8,2,4000.0,4,8.59,0.03,5.0,654,1
0,35.0,1,4,157292.0,15,0,9000.0,0,12.73,0.06,8.0,630,1
1,25.0,1,0,21806.0,5,3,3000.0,1,11.83,0.14,4.0,650,0
0,42.0,1,0,220815.0,23,0,20000.0,0,12.61,0.09,17.0,747,0
0,25.0,0,1,87738.0,2,0,25000.0,1,11.89,0.28,2.0,706,1
0,29.0,0,0,72837.0,9,2,10000.0,4,10.99,0.14,10.0,574,1
0,30.0,1,4,102873.0,5,3,10000.0,0,13.16,0.10,10.0,655,1
0,22.0,0,0,48818.0,0,0,4800.0,4,11.01,0.10,2.0,635,0
0,24.0,0,1,154282.0,0,0,12000.0,5,8.44,0.08,4.0,666,1
0,26.0,0,1,93903.0,3,3,15000.0,5,10.00,0.16,3.0,657,1
0,24.0,0,3,70474.0,0,0,3500.0,2,7.68,0.05,2.0,643,0
0,24.0,1,3,35702.0,3,3,5500.0,0,11.09,0.15,3.0,545,1
0,31.0,1,3,114097.0,11,3,12000.0,5,14.91,0.11,8.0,677,0
0,22.0,1,0,57634.0,2,3,5550.0,5,7.49,0.10,4.0,634,1
0,32.0,1,0,27147.0,10,3,5500.0,0,14.72,0.20,7.0,579,1
0,26.0,0,0,60806.0,6,3,7150.0,0,12.69,0.12,2.0,670,1
0,23.0,0,1,71934.0,0,3,7500.0,1,6.54,0.10,2.0,672,1
0,23.0,1,1,49086.0,0,3,2000.0,4,11.01,0.04,2.0,641,0
0,26.0,1,1,63335.0,6,0,3000.0,3,10.01,0.05,4.0,631,1
1,29.0,1,3,74099.0,8,3,15000.0,4,14.96,0.20,8.0,555,0
0,24.0,0,1,73028.0,3,3,4800.0,2,6.54,0.07,4.0,504,1
1,22.0,0,1,18876.0,0,3,4950.0,4,8.90,0.26,4.0,680,0
1,22.0,1,4,23799.0,0,3,3000.0,5,13.06,0.13,2.0,670,0
1,29.0,1,1,107738.0,6,3,28800.0,1,7.49,0.27,6.0,481,0
1,25.0,1,0,35703.0,1,3,2500.0,5,12.84,0.07,3.0,616,0
1,23.0,1,0,51327.0,0,3,10000.0,2,15.58,0.19,3.0,634,0
0,31.0,0,4,24784.0,8,2,6400.0,5,5.42,0.26,6.0,548,1
1,25.0,1,3,27710.0,4,3,3988.0,0,11.34,0.14,4.0,550,0
0,25.0,0,3,91104.0,6,0,15000.0,0,9.78,0.16,4.0,684,1
0,30.0,1,3,87344.0,7,0,6532.0,1,9.81,0.07,7.0,663,1
0,29.0,1,0,93574.0,5,0,2275.0,0,10.15,0.02,10.0,603,1
0,32.0,0,0,37198.0,10,0,6000.0,1,15.31,0.16,8.0,672,1
1,22.0,1,4,57007.0,0,0,15000.0,0,12.86,0.26,4.0,622,0
0,24.0,0,3,90852.0,0,2,15000.0,1,11.01,0.17,2.0,576,1
0,24.0,1,1,29763.0,0,2,8000.0,4,9.19,0.27,4.0,576,1
0,26.0,0,1,100305.0,4,3,12000.0,2,6.91,0.12,4.0,675,1
0,26.0,0,4,72557.0,3,0,12000.0,0,6.62,0.17,4.0,662,1
0,37.0,0,3,32938.0,15,3,2000.0,1,13.16,0.06,16.0,621,0
1,32.0,1,1,38350.0,10,3,3629.0,3,14.75,0.09,11.0,679,0
0,22.0,1,0,60836.0,0,3,6000.0,4,10.70,0.10,2.0,662,0
1,40.0,0,4,66930.0,17,0,6000.0,4,9.76,0.09,14.0,727,0
1,28.0,0,4,133815.0,0,0,25000.0,0,19.79,0.19,5.0,645,0
0,39.0,1,0,77802.0,17,3,4800.0,2,12.73,0.06,11.0,702,0
0,39.0,0,3,97064.0,18,0,5600.0,4,13.43,0.06,13.0,641,0
0,25.0,1,3,70728.0,3,3,6900.0,5,7.66,0.10,4.0,547,1
1,29.0,0,4,89888.0,3,3,16000.0,2,13.11,0.18,5.0,673,0
0,40.0,1,0,101912.0,18,0,17925.0,2,14.26,0.18,16.0,605,1
0,22.0,1,0,30385.0,0,2,10000.0,5,11.01,0.33,2.0,645,1
0,37.0,1,2,63561.0,12,0,15000.0,5,11.01,0.24,14.0,647,1
1,23.0,0,3,53734.0,1,0,15000.0,4,12.18,0.28,3.0,521,0
0,23.0,1,1,73290.0,0,0,10000.0,3,11.01,0.14,3.0,648,0
0,35.0,0,0,125926.0,13,3,3000.0,0,11.58,0.02,6.0,667,0
1,23.0,1,3,87594.0,1,0,12000.0,2,13.61,0.14,4.0,669,0
0,27.0,0,0,78799.0,2,0,4500.0,5,11.99,0.06,10.0,594,1
0,35.0,0,0,240656.0,13,0,14110.0,4,8.49,0.06,13.0,635,0
0,25.0,1,3,52590.0,0,3,12000.0,1,8.90,0.23,2.0,599,0
1,32.0,0,4,30586.0,14,3,9600.0,1,7.14,0.31,9.0,720,0
0,22.0,0,4,110152.0,2,3,8000.0,3,6.92,0.07,4.0,606,1
0,22.0,1,4,93304.0,0,0,21000.0,1,11.48,0.23,3.0,580,1
0,23.0,0,4,77101.0,0,3,6000.0,0,13.22,0.08,4.0,591,1
1,23.0,0,4,47451.0,2,3,1200.0,0,15.95,0.03,2.0,666,0
0,23.0,1,1,28773.0,0,0,6000.0,1,16.00,0.21,2.0,657,1
0,34.0,1,3,32818.0,13,2,4400.0,3,10.59,0.13,8.0,676,0
0,28.0,1,1,29244.0,4,2,3000.0,5,6.91,0.10,5.0,629,1
0,36.0,1,3,78999.0,18,0,4000.0,5,13.48,0.05,12.0,713,1
0,30.0,1,0,161778.0,5,0,5600.0,0,11.01,0.03,5.0,660,1
0,32.0,0,0,47079.0,6,3,6350.0,5,5.79,0.13,6.0,688,1
1,41.0,1,0,282175.0,16,0,25000.0,3,15.70,0.09,16.0,587,0
0,26.0,1,3,156728.0,4,0,10000.0,4,6.28,0.06,2.0,672,1
0,23.0,0,4,49164.0,2,3,2675.0,4,8.07,0.05,4.0,547,1
0,31.0,0,0,70421.0,13,2,14500.0,3,13.06,0.21,7.0,669,0
0,32.0,0,0,58696.0,10,2,2500.0,1,7.85,0.04,9.0,643,0
0,28.0,0,0,121070.0,4,0,18000.0,5,13.99,0.15,6.0,562,1
0,31.0,0,0,72883.0,8,3,15000.0,5,11.12,0.21,5.0,637,1
0,25.0,1,0,75644.0,2,0,10000.0,0,7.88,0.13,3.0,637,1
1,26.0,1,0,21966.0,1,3,6000.0,5,10.99,0.27,3.0,687,0
0,30.0,0,1,49212.0,5,3,4500.0,5,14.26,0.09,6.0,688,0
0,25.0,1,0,53098.0,3,3,4500.0,3,6.76,0.08,2.0,628,0
0,28.0,0,0,43108.0,5,3,6000.0,1,11.89,0.14,10.0,582,1
0,24.0,0,3,41988.0,0,0,5100.0,4,14.35,0.12,4.0,612,1
0,42.0,1,4,85319.0,16,3,12000.0,3,11.01,0.14,12.0,683,1
1,37.0,1,3,65894.0,19,3,5416.0,5,13.87,0.08,17.0,651,0
0,42.0,1,3,96956.0,21,0,5000.0,4,11.99,0.05,17.0,638,1
1,24.0,1,3,84875.0,6,3,1500.0,5,14.42,0.02,4.0,666,0
0,24.0,1,1,104032.0,2,0,8000.0,1,11.10,0.08,2.0,697,0
0,26.0,1,3,46952.0,7,3,7500.0,3,17.58,0.16,2.0,602,1
0,22.0,0,3,35574.0,1,0,10000.0,3,7.49,0.28,2.0,679,0
1,25.0,0,4,54667.0,3,3,14500.0,4,12.26,0.27,3.0,649,0
0,23.0,0,3,168877.0,2,0,3500.0,1,5.79,0.02,3.0,623,0
1,24.0,0,1,36991.0,2,3,5300.0,3,15.28,0.14,3.0,640,0
1,36.0,1,3,148581.0,14,0,2500.0,0,14.91,0.02,14.0,581,0
0,24.0,1,4,221195.0,1,0,20235.0,0,11.84,0.09,4.0,708,0
0,23.0,0,3,52730.0,0,2,13000.0,5,15.95,0.25,2.0,601,1
1,25.0,1,0,35944.0,2,3,3000.0,1,6.62,0.08,3.0,666,0
0,26.0,1,0,228774.0,3,0,20000.0,5,12.18,0.09,4.0,669,1
0,23.0,1,0,44444.0,0,3,5000.0,0,6.17,0.11,2.0,612,1
1,43.0,1,1,40771.0,18,3,6000.0,0,15.62,0.15,14.0,637,0
0,38.0,1,0,142513.0,16,0,12000.0,3,11.01,0.08,17.0,674,0
0,25.0,1,1,91006.0,3,3,10664.0,1,9.62,0.12,7.0,675,1
0,35.0,1,3,173501.0,10,0,8000.0,4,10.62,0.05,7.0,644,0
0,23.0,0,1,49380.0,1,2,12000.0,5,11.14,0.24,3.0,655,1
0,39.0,1,1,173423.0,17,0,25000.0,4,11.52,0.14,11.0,626,1
0,23.0,1,3,69390.0,2,0,12000.0,1,10.21,0.17,2.0,618,1
0,21.0,1,3,50089.0,0,0,3000.0,4,5.79,0.06,4.0,632,1
1,24.0,1,3,25209.0,5,3,3188.0,5,13.57,0.13,4.0,638,0
0,30.0,1,1,301156.0,9,2,15000.0,3,15.99,0.05,8.0,583,1
0,25.0,1,3,73109.0,6,3,3000.0,5,14.07,0.04,3.0,648,0
0,31.0,0,4,72959.0,10,3,12000.0,2,7.49,0.16,10.0,687,0
0,29.0,1,0,144987.0,5,3,17500.0,3,12.87,0.12,5.0,667,1
0,28.0,1,1,52872.0,4,0,13800.0,3,6.91,0.26,6.0,655,1
0,21.0,1,1,73216.0,0,0,6000.0,5,10.62,0.08,4.0,633,1
1,36.0,0,3,54759.0,11,3,20000.0,3,11.38,0.37,14.0,677,0
0,27.0,1,0,50997.0,6,3,10000.0,3,11.09,0.20,6.0,567,1
1,36.0,1,4,37841.0,18,3,8000.0,4,14.11,0.21,14.0,730,0
0,23.0,0,1,93805.0,0,3,3000.0,1,9.63,0.03,2.0,661,0
0,53.0,1,0,366923.0,31,3,5000.0,5,8.88,0.01,29.0,699,1
0,24.0,0,1,63570.0,1,0,5000.0,4,8.99,0.08,2.0,576,1
0,29.0,1,1,168839.0,7,0,10000.0,2,12.13,0.06,7.0,615,1
0,29.0,1,1,84879.0,7,2,25000.0,4,15.62,0.29,9.0,652,1
1,25.0,0,1,65376.0,3,3,12000.0,2,16.77,0.18,2.0,603,0
0,27.0,1,0,57951.0,7,3,10000.0,5,10.69,0.17,7.0,582,1
1,34.0,1,3,58424.0,13,3,7000.0,4,13.08,0.12,8.0,646,0
0,28.0,0,0,109137.0,5,3,7000.0,0,12.87,0.06,10.0,673,0
1,35.0,1,1,124196.0,10,3,9268.0,1,14.91,0.07,10.0,710,0
0,34.0,1,0,483174.0,12,0,12846.0,2,7.60,0.03,8.0,491,1
1,44.0,1,3,43471.0,16,3,4500.0,0,14.59,0.10,11.0,455,0
0,33.0,0,0,87109.0,10,0,4250.0,0,5.42,0.05,5.0,633,1
0,23.0,1,1,44280.0,1,3,3700.0,0,9.25,0.08,2.0,562,1
0,22.0,0,3,70625.0,0,3,1500.0,1,5.42,0.02,2.0,539,1
1,22.0,1,1,59788.0,1,0,7834.0,3,15.23,0.13,3.0,585,0
0,24.0,1,4,103083.0,4,0,7750.0,0,11.12,0.08,4.0,655,1
0,21.0,1,3,72617.0,1,3,5000.0,3,8.49,0.07,4.0,643,1
0,29.0,1,1,126842.0,5,0,12000.0,2,7.88,0.09,7.0,593,1
0,24.0,0,1,108965.0,0,0,8481.0,4,6.79,0.08,4.0,629,0
0,24.0,1,3,39534.0,4,2,3514.0,3,14.19,0.09,3.0,626,1
1,24.0,0,4,48902.0,3,3,12898.0,5,13.08,0.26,5.0,689,0
0,25.0,1,4,87268.0,4,0,11200.0,3,9.54,0.13,3.0,659,1
1,21.0,1,4,81754.0,3,0,20000.0,5,17.74,0.24,2.0,715,0
0,25.0,1,1,52048.0,1,3,3000.0,0,10.71,0.06,2.0,712,1
0,37.0,1,3,48834.0,15,2,15000.0,2,11.48,0.31,17.0,614,1
0,27.0,1,4,81067.0,4,3,8050.0,0,14.72,0.10,9.0,725,0
0,39.0,1,0,110350.0,16,0,4181.0,3,10.21,0.04,14.0,677,0
0,27.0,1,0,119332.0,3,0,10096.0,2,9.24,0.08,5.0,646,0
0,27.0,0,0,51224.0,6,0,20000.0,5,12.84,0.39,7.0,629,1
0,23.0,1,3,35716.0,3,2,2000.0,1,13.16,0.06,3.0,548,1
0,25.0,0,4,123338.0,3,0,6975.0,1,9.91,0.06,3.0,630,1
0,41.0,1,1,100294.0,21,0,3000.0,2,11.83,0.03,12.0,594,1
0,35.0,1,0,102916.0,10,3,3600.0,5,7.51,0.03,7.0,635,1
0,28.0,0,3,52328.0,7,0,15000.0,5,6.03,0.29,5.0,553,1
1,25.0,1,0,71989.0,1,3,15000.0,0,16.45,0.21,4.0,648,0
0,26.0,0,3,49206.0,3,3,3600.0,0,7.52,0.07,4.0,664,1
0,27.0,0,4,27797.0,3,3,1000.0,4,14.84,0.04,5.0,628,1
1,26.0,1,1,96947.0,4,3,25000.0,0,13.61,0.26,4.0,645,0
1,30.0,1,4,70643.0,6,3,20000.0,4,14.72,0.28,5.0,696,0
1,34.0,0,4,23920.0,8,3,5000.0,5,6.99,0.21,7.0,676,0
1,22.0,0,0,20188.0,0,3,4750.0,1,13.16,0.24,3.0,687,0
0,29.0,0,0,45671.0,5,0,4800.0,2,10.36,0.11,7.0,615,1
0,23.0,1,1,87740.0,2,0,9000.0,5,6.76,0.10,2.0,631,1
0,25.0,1,1,103036.0,3,0,2800.0,1,7.49,0.03,3.0,671,1
0,23.0,0,4,70798.0,1,0,4000.0,3,8.00,0.06,3.0,656,1
1,23.0,1,3,106532.0,3,0,25000.0,5,15.59,0.23,3.0,586,0
0,22.0,0,0,61117.0,0,3,7500.0,5,8.32,0.12,2.0,543,1
0,32.0,0,3,31109.0,10,2,5000.0,5,16.32,0.16,9.0,642,1
1,26.0,1,3,53670.0,5,3,4600.0,3,13.99,0.09,3.0,658,0
0,35.0,1,4,46602.0,12,3,8000.0,4,11.01,0.17,6.0,645,0
0,28.0,1,0,137940.0,4,0,26000.0,2,8.49,0.19,5.0,647,1
1,25.0,0,1,37973.0,2,3,11000.0,2,13.72,0.29,2.0,540,0
0,25.0,0,1,76739.0,3,3,3873.0,1,11.84,0.05,4.0,612,1
0,32.0,1,0,52525.0,6,0,12000.0,5,7.88,0.23,7.0,641,1
0,40.0,0,3,106514.0,19,0,8000.0,3,9.37,0.08,11.0,640,0
0,56.0,1,0,84787.0,32,0,15000.0,4,10.38,0.18,24.0,592,0
0,24.0,0,0,71801.0,0,0,3597.0,0,7.56,0.05,3.0,651,1
0,30.0,0,3,72818.0,8,0,15000.0,1,13.55,0.21,9.0,630,0
0,39.0,1,2,120598.0,20,0,12000.0,5,11.01,0.10,13.0,598,1
1,31.0,0,1,94933.0,13,0,10000.0,4,14.59,0.11,7.0,677,0
0,23.0,1,4,177269.0,1,0,24884.0,0,10.34,0.14,3.0,583,1
0,43.0,1,3,147882.0,21,0,9150.0,1,6.03,0.06,12.0,608,1
0,25.0,0,1,96079.0,2,0,14590.0,1,11.89,0.15,3.0,705,0
1,22.0,0,3,59683.0,0,0,10000.0,1,8.00,0.17,2.0,597,0
0,25.0,1,1,55229.0,2,0,7500.0,1,8.32,0.14,3.0,578,1
0,31.0,1,1,33521.0,9,3,1500.0,1,10.93,0.04,8.0,616,1
0,28.0,1,1,67063.0,3,3,5000.0,3,12.53,0.07,10.0,589,0
1,25.0,0,3,73304.0,2,3,3000.0,3,13.47,0.04,3.0,566,0
0,24.0,0,3,100960.0,0,0,10000.0,1,11.74,0.10,3.0,539,0
1,25.0,1,1,61130.0,3,3,15890.0,2,16.68,0.26,4.0,584,0
0,21.0,0,3,40563.0,0,2,2500.0,4,6.03,0.06,4.0,625,1
0,27.0,1,0,67235.0,6,3,4000.0,1,6.76,0.06,10.0,591,1
0,23.0,1,4,44092.0,0,0,12000.0,3,8.53,0.27,3.0,604,1
0,23.0,1,1,24853.0,0,0,2500.0,1,16.82,0.10,2.0,524,1
1,22.0,0,0,39542.0,0,3,12875.0,4,12.53,0.33,4.0,617,0
0,21.0,1,0,55210.0,0,0,6250.0,0,5.42,0.11,3.0,558,1
0,23.0,0,3,118819.0,2,0,14500.0,1,8.94,0.12,3.0,656,0
0,31.0,1,3,70605.0,9,2,14000.0,5,12.87,0.20,9.0,598,0
0,24.0,1,3,68788.0,2,0,20000.0,2,11.11,0.29,2.0,622,1
0,37.0,1,3,31728.0,14,0,1600.0,1,11.01,0.05,14.0,616,0
1,24.0,1,1,36008.0,0,3,1494.0,4,14.13,0.04,3.0,680,0
0,25.0,0,1,43329.0,2,3,4000.0,3,10.99,0.09,3.0,641,1
0,31.0,1,2,73279.0,11,3,6000.0,2,10.16,0.08,9.0,586,1
0,37.0,1,0,89735.0,14,0,12000.0,1,7.51,0.13,17.0,651,1
0,26.0,0,0,61147.0,7,2,11000.0,2,13.87,0.18,4.0,676,0
0,26.0,0,0,101893.0,1,0,9000.0,3,6.62,0.09,4.0,676,0
0,28.0,1,4,50752.0,8,0,7750.0,5,12.21,0.15,9.0,546,0
0,24.0,1,3,66743.0,0,3,15000.0,3,11.14,0.22,4.0,602,0
0,23.0,0,1,80042.0,0,3,3000.0,1,5.99,0.04,2.0,626,1
0,22.0,1,3,31546.0,0,3,6000.0,3,7.54,0.19,3.0,533,1
0,25.0,1,4,120018.0,6,0,15000.0,0,6.17,0.12,4.0,642,0
1,23.0,0,3,60511.0,0,3,25000.0,5,8.08,0.41,3.0,628,0
0,22.0,1,4,78958.0,0,3,3000.0,1,6.99,0.04,4.0,701,0
0,24.0,0,0,39269.0,0,3,3000.0,3,9.08,0.08,4.0,686,1
0,73.0,1,1,90678.0,47,3,7800.0,3,11.01,0.09,24.0,696,1
0,23.0,0,1,79086.0,3,0,15000.0,1,14.50,0.19,4.0,561,0
0,22.0,0,0,20953.0,0,3,1000.0,1,13.48,0.05,4.0,665,1
1,22.0,0,1,50833.0,0,3,17000.0,3,12.87,0.33,3.0,632,0
0,35.0,1,1,99386.0,10,0,18800.0,4,7.51,0.19,10.0,577,0
0,34.0,1,0,101694.0,9,0,9250.0,4,11.36,0.09,8.0,694,1
0,44.0,1,2,63317.0,21,0,6000.0,5,8.59,0.09,11.0,686,0
1,26.0,1,3,62764.0,1,0,5000.0,1,8.94,0.08,2.0,667,0
0,36.0,1,2,62415.0,17,3,8000.0,3,13.47,0.13,13.0,528,0
0,29.0,1,1,82741.0,8,0,15000.0,4,12.73,0.18,6.0,671,1
0,22.0,0,3,136193.0,0,0,6400.0,5,13.06,0.05,4.0,623,1
1,29.0,1,1,74785.0,7,3,6000.0,3,16.95,0.08,9.0,615,0
0,27.0,1,0,133760.0,3,3,28000.0,4,7.90,0.21,8.0,618,1
0,24.0,1,1,92686.0,3,0,12000.0,0,11.01,0.13,3.0,669,0
1,24.0,0,3,71559.0,0,3,3200.0,3,13.80,0.04,3.0,648,0
0,25.0,1,3,31480.0,1,3,2000.0,5,9.91,0.06,4.0,584,0
0,31.0,1,0,271193.0,8,0,3000.0,3,11.48,0.01,6.0,628,1
0,22.0,0,1,95960.0,0,3,4000.0,3,11.01,0.04,2.0,676,1
0,28.0,0,4,121028.0,7,0,13000.0,4,8.59,0.11,9.0,690,0
1,29.0,0,3,39524.0,6,3,5000.0,2,11.01,0.13,10.0,593,0
0,21.0,0,1,63322.0,0,3,4600.0,4,8.59,0.07,2.0,646,1
0,24.0,0,1,73057.0,2,0,9000.0,5,11.01,0.12,4.0,616,1
0,27.0,1,1,96908.0,4,0,35000.0,5,11.01,0.36,8.0,585,1
0,24.0,1,4,139555.0,0,0,10000.0,2,7.75,0.07,4.0,665,0
0,33.0,0,0,56817.0,8,3,2000.0,3,14.65,0.04,6.0,682,1
0,32.0,1,1,124856.0,9,3,24083.0,1,11.39,0.19,10.0,573,1
0,23.0,0,0,70216.0,0,0,4000.0,0,11.01,0.06,3.0,616,0
